"UniqueKey","UniqueRowId","GlobalRecordId","RECSTATUS","FKEY","Stratificationlevels","Pathogenspp","Ve","Total","Others_Def"
384,0551f212-2bcc-4127-9b97-b847615b8a2a,9a119214-d762-4517-bd18-ae1391b773e1,1,b00e4fa8-80c4-4189-bdc9-cd4d3ca41b1a,,S.aureus,3,33,
385,de9477cd-463c-4039-8881-8a5eb6eabdc7,10ddb134-10fc-4bbd-bdb6-b14f1c333152,1,8940211b-4ebd-47e3-ba59-fd95702079da,,S.aureus,0,14,
386,0649f5fb-3597-405b-9b49-26d4140cfd40,e93e8d97-07a1-40f1-abe4-f6817fb90799,1,e693a029-f94a-49ce-bf53-8e101a480e26,2,S.aureus,2,14,
387,1f886756-ab51-4cc6-a528-b34a795affd5,e93e8d97-07a1-40f1-abe4-f6817fb90799,1,e693a029-f94a-49ce-bf53-8e101a480e26,3,S.aureus,0,16,
388,3f943bee-5e4a-4e69-ae43-fb5276307f1e,e93e8d97-07a1-40f1-abe4-f6817fb90799,1,e693a029-f94a-49ce-bf53-8e101a480e26,5,S.aureus,1,2,
389,cbe6edb7-5bbc-4e39-a60e-2f0f37c8748f,e93e8d97-07a1-40f1-abe4-f6817fb90799,1,e693a029-f94a-49ce-bf53-8e101a480e26,9,S.aureus,0,1,
392,17e94e72-11c9-4894-8a74-d3df44a23e9a,9ee0fdde-3964-49a0-9aeb-fe3fc3b27d1d,1,f3b661f3-d1e4-4a07-aed8-624edcea4381,,Strept. Agalactiae,4,4,
393,8bd8dd3c-7f22-45bc-949c-aab35cead824,9ee0fdde-3964-49a0-9aeb-fe3fc3b27d1d,1,f3b661f3-d1e4-4a07-aed8-624edcea4381,,Coagulase-negative staph (CNS),1,1,
394,2ba99d38-d3ab-4cde-8a68-af59618533cf,57650280-be94-4835-b82b-f798ca27a046,1,0c9627ab-c4c0-4044-a721-b3aa001151e3,,Strept. Agalactiae,2,4,
395,951d34db-fd7c-436f-99a8-2c10de644b5f,57650280-be94-4835-b82b-f798ca27a046,1,0c9627ab-c4c0-4044-a721-b3aa001151e3,,Coagulase-negative staph (CNS),3,3,
396,6e03285c-82fa-4597-9502-d8e5306b4f5b,9a119214-d762-4517-bd18-ae1391b773e1,1,b00e4fa8-80c4-4189-bdc9-cd4d3ca41b1a,,Coagulase-negative staph (CNS),0,4,
397,2be60087-f02c-4dcf-afe4-2ef7a1e3ebf9,28275b75-fe4c-4de6-a7e6-bd1881c3c854,1,e96857c6-987c-4d09-990a-0a91f2a31288,,S.aureus,24,24,
398,210b96f0-ef94-4c64-86f6-9120c5b3b3c6,28275b75-fe4c-4de6-a7e6-bd1881c3c854,1,e96857c6-987c-4d09-990a-0a91f2a31288,,S epidermidis,8,8,
399,141d4dc7-e6e1-4861-95ab-16562882ba86,28275b75-fe4c-4de6-a7e6-bd1881c3c854,1,e96857c6-987c-4d09-990a-0a91f2a31288,,Coagulase-negative staph (CNS),26,26,
400,26b94390-8490-45d2-9a91-e71574a05fc5,10c18bf0-c983-4c4f-8b50-6c043220ec80,1,4e2af6b8-736a-4d7a-a47a-962551f174f8,,S.aureus,24,24,
401,45ac81ea-2491-4fd3-9103-3baf9d26d179,10c18bf0-c983-4c4f-8b50-6c043220ec80,1,4e2af6b8-736a-4d7a-a47a-962551f174f8,,S epidermidis,7,7,
402,229a390e-5f15-45f4-9bf3-ccb1f7bc7ed1,10c18bf0-c983-4c4f-8b50-6c043220ec80,1,4e2af6b8-736a-4d7a-a47a-962551f174f8,,Coagulase-negative staph (CNS),25,25,
403,34398a4f-cdd4-4a57-9a5f-890850952577,366194ac-131f-4881-ab0a-987b02975170,1,ee9554c1-7476-4496-8057-db52a86d7a4e,,S.aureus,22,22,
404,d48b8462-34c7-4f59-aef4-4ae95def5600,366194ac-131f-4881-ab0a-987b02975170,1,ee9554c1-7476-4496-8057-db52a86d7a4e,,S epidermidis,8,8,
405,aeecc50f-e855-4a6d-ae1a-9b31d570f822,366194ac-131f-4881-ab0a-987b02975170,1,ee9554c1-7476-4496-8057-db52a86d7a4e,,Coagulase-negative staph (CNS),26,26,
412,d02ac18d-bec6-447a-bb43-84e8cc38d5c5,b8072cb8-cd9b-4a66-b612-45c7a7e32498,1,0cb0f588-6e71-4e06-9391-b82969e425f0,,S.aureus,35,40,
413,aeab2d6b-9bb1-47ce-873f-0f6a28732ead,b8072cb8-cd9b-4a66-b612-45c7a7e32498,1,0cb0f588-6e71-4e06-9391-b82969e425f0,,Strept. Agalactiae,0,2,
414,cebb3186-52ef-473a-a114-91521730180d,b8072cb8-cd9b-4a66-b612-45c7a7e32498,1,0cb0f588-6e71-4e06-9391-b82969e425f0,,Strept.spp (no specification),0,0,
415,68fd0db0-5a25-4d94-a461-e9448eff7fe5,b8072cb8-cd9b-4a66-b612-45c7a7e32498,1,0cb0f588-6e71-4e06-9391-b82969e425f0,,Coliforms,4,4,
416,9f10efd1-0f93-4331-835c-615ab7331d18,b8072cb8-cd9b-4a66-b612-45c7a7e32498,1,0cb0f588-6e71-4e06-9391-b82969e425f0,,Corynebacterium spp. (C.bovis),11,15,
417,7bef9eb9-713f-4e28-8fa0-7f129bf4f2e4,b8072cb8-cd9b-4a66-b612-45c7a7e32498,1,0cb0f588-6e71-4e06-9391-b82969e425f0,,Non-pathogen specific,41,48,
418,d4c7122e-6ad4-4ef6-a209-2beeb57de9f7,5da54e8c-6ac0-4bf9-8b51-b2d27619d659,1,c36c133e-257b-4370-8412-2fe7d2b07abe,,Non-pathogen specific,28,33,
419,f0b8093c-058d-4ae8-b56f-dd8eba8728e1,9a925827-0c6b-4845-aae7-85d35bf9721c,1,7edf8f22-38c9-40b8-85af-ec762275f7ae,,S.aureus,34,40,
420,273784cf-08a3-45c3-bc3e-bb7d506aa41b,9a925827-0c6b-4845-aae7-85d35bf9721c,1,7edf8f22-38c9-40b8-85af-ec762275f7ae,,Strept. Agalactiae,5,5,
421,ec20b369-9034-41fc-a9ae-0b09b99e17f9,9a925827-0c6b-4845-aae7-85d35bf9721c,1,7edf8f22-38c9-40b8-85af-ec762275f7ae,,Strept.spp (no specification),2,2,
422,a507d48a-547a-4156-bfaf-411301cfd6a1,9a925827-0c6b-4845-aae7-85d35bf9721c,1,7edf8f22-38c9-40b8-85af-ec762275f7ae,,Coliforms,3,3,
423,072b28cc-fa5f-48fd-af52-a0ab85f27fe7,9a925827-0c6b-4845-aae7-85d35bf9721c,1,7edf8f22-38c9-40b8-85af-ec762275f7ae,,Corynebacterium spp. (C.bovis),13,19,
424,98157331-8dd1-4a7e-9141-46bdced566fd,9a925827-0c6b-4845-aae7-85d35bf9721c,1,7edf8f22-38c9-40b8-85af-ec762275f7ae,,Non-pathogen specific,45,51,
425,28989f88-db54-4d47-baa9-f5e620b8e26e,02130bb2-00c1-46e3-8a74-0908e12b845c,1,fac7c706-757c-4707-875d-65308ce8fb5c,,Non-pathogen specific,30,31,
427,d9a3e78c-077d-4ed0-8d2d-dceb7a8cf327,04d2b81a-4f53-4239-a7e0-a71bb4195802,1,8ec36bdc-be34-47b8-a5ea-b83562a2eb35,,Non-pathogen specific,182,275,
428,73fe2d9d-07de-418e-a5e0-beb85cb509a8,757e6347-eef9-4908-80b3-d7833ee0efdc,1,eb5e5610-674f-44b7-9484-dfe0aa0247c3,,Non-pathogen specific,181,275,
429,9260484b-21a7-4c2c-adab-6ab3430c706b,2b984a95-c52d-47a1-b0e4-4e862dcd0200,1,2181a50f-0829-43ff-916a-0b16b893947c,,Non-pathogen specific,45,97,
430,6713dcc8-cbd5-41c5-812a-4427eb9dc8ea,1ff27309-f79e-49e1-9de5-a92065e30cdc,1,24a2d30e-919e-43d5-953d-707debb137b8,,Non-pathogen specific,62,59,
431,906f7f86-ca91-4d78-a6e7-e4e06d0df4fc,2b7a24bf-979f-444c-89b6-912f036d85d9,1,b01f887d-3f0a-4f4f-8c55-8bf700aded25,,Non-pathogen specific,57,104,
432,5302f6df-ca05-4934-8fbb-e1b4ea851894,93b8b830-42f5-40b2-8f5e-868aa7ad5834,1,941f7cd8-4a7e-44bc-ba84-d3c69a7515b9,,Non-pathogen specific,84,136,
433,061ba5d5-3636-4757-a96a-6386b46121e0,fe4fb1ea-0064-4784-8905-48782e7a7dd4,1,8452c657-ae09-4aa1-add9-4e2e6c6dacc0,,Non-pathogen specific,58,103,
435,da78e69c-6e17-4fb2-864d-cfd0090ce7e0,51076ee4-922f-40c7-95b0-117a039fe72f,1,918c553e-fc6d-4c4b-a38e-2020f11b6193,,Non-pathogen specific,1,12,
436,e3b7bc7a-50bb-466c-a14c-879c99d792b8,682a814a-4629-45be-9ce8-c4ccf57bb5ef,1,6fbdcfc8-83f2-430a-a3d7-6f2195549f6e,,Non-pathogen specific,16,29,
437,eb7f610f-c2eb-4a31-b9cd-a2c8d0c59b2e,682a814a-4629-45be-9ce8-c4ccf57bb5ef,1,6fbdcfc8-83f2-430a-a3d7-6f2195549f6e,,S.aureus,2,9,
438,5d25bd84-def7-45a8-ac1e-ae2aaf388e47,682a814a-4629-45be-9ce8-c4ccf57bb5ef,1,6fbdcfc8-83f2-430a-a3d7-6f2195549f6e,,Strept.spp (no specification),1,1,
439,a78b4566-d4cf-46f2-b55e-25fbbc57636c,682a814a-4629-45be-9ce8-c4ccf57bb5ef,1,6fbdcfc8-83f2-430a-a3d7-6f2195549f6e,,Arcanobacterium pyogenes,2,2,
440,efc3db78-afe2-4fce-b1ad-d0741b9e3d3b,682a814a-4629-45be-9ce8-c4ccf57bb5ef,1,6fbdcfc8-83f2-430a-a3d7-6f2195549f6e,,Corynebacterium spp. (C.bovis),10,10,
441,be4e6ac3-8a08-49a8-a169-2688a5b094b0,682a814a-4629-45be-9ce8-c4ccf57bb5ef,1,6fbdcfc8-83f2-430a-a3d7-6f2195549f6e,,Bacillus spp.,5,8,
442,5299091e-cc4e-4dca-abec-bf2e5d5ad317,78d9e50f-8d2f-4bb4-98df-40b067a4c0bd,1,91a0eaec-8a93-4b78-a28e-891c353911b8,,S.aureus,2,2,
443,3c3a9355-db8d-408f-894b-9af6c8ac97a2,78d9e50f-8d2f-4bb4-98df-40b067a4c0bd,1,91a0eaec-8a93-4b78-a28e-891c353911b8,,Corynebacterium spp. (C.bovis),54,58,
444,bc32a5e6-6cd8-435b-b0c4-d04029109f19,78d9e50f-8d2f-4bb4-98df-40b067a4c0bd,1,91a0eaec-8a93-4b78-a28e-891c353911b8,,Coliforms,1,1,
445,d983692d-7d96-4c1b-bb99-315bc51e44d2,78d9e50f-8d2f-4bb4-98df-40b067a4c0bd,1,91a0eaec-8a93-4b78-a28e-891c353911b8,,Non-pathogen specific,53,61,
446,ffd9b1d5-53fe-4a82-833f-48d5f0a4b8fd,39590741-4c17-4aef-a51b-50f5a20f02b3,1,8f27dddd-8160-4810-82d9-e72812a8e7c6,,Non-pathogen specific,13,20,
447,eb82d05d-8302-4b79-8e6c-634908472788,2a4fecff-26d4-48e0-8284-230d4bbd0f8a,1,8284c826-87cf-4cbb-9d0f-3c7ed6e4348b,,Non-pathogen specific,3,15,
448,e88ecadd-a312-4918-a6e6-d9be82bf2560,8e83f188-db87-45b0-9b23-199d9496e5f7,1,7da2f9ed-d836-44d3-842d-7ab67201b9aa,,Non-pathogen specific,16,34,
449,5851cca5-1ad2-47d3-bd66-1680ded741b0,8e83f188-db87-45b0-9b23-199d9496e5f7,1,7da2f9ed-d836-44d3-842d-7ab67201b9aa,,S.aureus,6,18,
450,8197edd5-9712-4597-af54-2c3fd3dd3733,8e83f188-db87-45b0-9b23-199d9496e5f7,1,7da2f9ed-d836-44d3-842d-7ab67201b9aa,,Strept. Agalactiae,4,4,
451,f544b4ca-dbbf-4316-83f2-db14c4506dc7,8e83f188-db87-45b0-9b23-199d9496e5f7,1,7da2f9ed-d836-44d3-842d-7ab67201b9aa,,Strept.spp (no specification),1,1,
452,6ea74dd5-41f6-4872-a6ec-f556fbb6ae5e,8e83f188-db87-45b0-9b23-199d9496e5f7,1,7da2f9ed-d836-44d3-842d-7ab67201b9aa,,Corynebacterium spp. (C.bovis),13,13,
454,7ee8aae6-323a-4a10-8e11-68a08bcbe412,efe4a776-e4fb-4501-86fe-9e164a9c9b8c,1,4a40a4ca-6814-48d4-89df-39cc6aaeb105,,S.aureus,74,110,
455,53c96a38-315f-4df1-966c-be362fd64f80,ee14b449-611f-4d47-8e59-28d6a5134669,1,880d495d-bb12-4a0b-9c5c-0eed015b2524,,S.aureus,108,149,
456,3fad4728-d32a-4bb2-8320-4aed19446f99,1fe22c1f-2dc5-432c-835c-794823d6bd84,1,b2efb655-e45f-42be-827f-6c3cc7a0d4aa,,S.aureus,62,109,
457,3374d7f5-afef-4c56-bb20-cbe17def83d5,3dd05e5f-8008-4edb-9d50-7ba569625279,1,3d3a85dd-b451-4794-b11f-049a937f1827,,S.aureus,100,159,
464,41923cdb-dafb-437c-ae88-d64154b91147,0f0d5b5f-45ed-4dff-9154-ac13dd74950a,1,4e05ccd1-8ee1-4cd3-9f00-2adb97b758a5,,Non-pathogen specific,205,224,
465,8a6e49d9-811a-438f-aee6-c7898041e1b1,0f0d5b5f-45ed-4dff-9154-ac13dd74950a,1,4e05ccd1-8ee1-4cd3-9f00-2adb97b758a5,,S.aureus,22,32,
466,b50c6c97-6005-4009-b9d7-a304b9c3c874,0f0d5b5f-45ed-4dff-9154-ac13dd74950a,1,4e05ccd1-8ee1-4cd3-9f00-2adb97b758a5,,Strept. Uberis,3,3,
467,98d020a6-e481-4917-b84f-b406d973f294,0f0d5b5f-45ed-4dff-9154-ac13dd74950a,1,4e05ccd1-8ee1-4cd3-9f00-2adb97b758a5,,Coagulase-negative staph (CNS),46,47,
468,81b9487f-006f-417e-8074-1f61b20c7b72,0f0d5b5f-45ed-4dff-9154-ac13dd74950a,1,4e05ccd1-8ee1-4cd3-9f00-2adb97b758a5,,Strept. Dysgalactiae,1,1,
474,5c83bcd2-fd85-4cb3-b27e-2f8b34b18424,f042b79d-9e43-43d0-b7db-e26b1b45b3b0,1,ab1d3d9e-7bcc-49a8-a9c0-f882903de8e1,,Non-pathogen specific,147,167,
475,7c4d950f-9147-4c22-a56c-9581ce618cc4,f042b79d-9e43-43d0-b7db-e26b1b45b3b0,1,ab1d3d9e-7bcc-49a8-a9c0-f882903de8e1,,S.aureus,18,21,
476,9c84f6e4-57b1-489a-93c6-112ffb688066,f042b79d-9e43-43d0-b7db-e26b1b45b3b0,1,ab1d3d9e-7bcc-49a8-a9c0-f882903de8e1,,Strept. Uberis,0,0,
477,e98c6c4e-40f1-4bbe-a403-bdc6f663b2c2,f042b79d-9e43-43d0-b7db-e26b1b45b3b0,1,ab1d3d9e-7bcc-49a8-a9c0-f882903de8e1,,Coagulase-negative staph (CNS),32,35,
478,972c7d17-d4ac-4532-ae24-8d15f334dd3c,f042b79d-9e43-43d0-b7db-e26b1b45b3b0,1,ab1d3d9e-7bcc-49a8-a9c0-f882903de8e1,,Strept. Dysgalactiae,1,1,
481,453a86b7-b18f-483e-8d0e-efc4add6ca8e,4aea5931-e8ce-4381-b170-3eca50f0a682,1,47287716-ca68-4d44-a319-81abee53cec9,,Non-pathogen specific,10,15,
482,cbd4140e-a81a-451f-aab1-471be756f656,ec20fb3d-f9b8-4daf-9f68-3788a7774748,1,3ac9996e-6960-4403-aac9-5ff9c91d3456,,Non-pathogen specific,23,27,
483,2a576eae-80b7-4997-a35b-a2baf322d7cc,28a3f618-7318-4573-9270-1c4e2de140ef,1,cbb81fe5-2e02-40a0-a6f0-ce1ec0dfa2a0,,S.aureus,46,54,
484,a28d9db0-7a95-49e8-ada5-0fe7b8d2cbdb,df1ee670-7a2c-4add-ba87-eab8d8799979,1,409c3fa7-ba0a-48d5-b762-57a21670f275,,S.aureus,41,53,
486,5e35bbc9-cf85-4903-89be-ee8b9f83b561,ee2ddbab-ac88-49ce-970f-e71b7784718f,1,fdf127f1-f8a1-4aa1-8b9b-2f5a7e04f1ec,,S.aureus,36,39,
487,c2d14baa-4a8e-47fa-bb23-ddb88d0b79a3,3442f9bd-f250-41a8-8074-73897af68cd6,1,d20225fb-d93e-4be8-9f2a-fd341dc8ac19,,S.aureus,43,59,
488,ca01af08-21b8-4187-a44a-add369652814,3442f9bd-f250-41a8-8074-73897af68cd6,1,d20225fb-d93e-4be8-9f2a-fd341dc8ac19,,Strept. Uberis,12,12,
489,edd66292-0137-4070-8d4f-789694c27f16,3442f9bd-f250-41a8-8074-73897af68cd6,1,d20225fb-d93e-4be8-9f2a-fd341dc8ac19,,Corynebacterium spp. (C.bovis),78,88,
490,a9f50b25-a5fd-4f60-9963-91d3d6b57a5b,d8c95868-d9ed-4ea6-b682-2cc3037ff60a,1,1655b763-8c08-4b1e-92cf-2aa168cfa41e,,S.aureus,46,61,
491,09dec826-f875-4a06-994b-997f676c21e9,d8c95868-d9ed-4ea6-b682-2cc3037ff60a,1,1655b763-8c08-4b1e-92cf-2aa168cfa41e,,Strept. Uberis,12,14,
492,3d0232f9-8caa-489b-9457-ba6fba0ad849,d8c95868-d9ed-4ea6-b682-2cc3037ff60a,1,1655b763-8c08-4b1e-92cf-2aa168cfa41e,,Corynebacterium spp. (C.bovis),81,96,
493,1890fa4d-f6ab-42c5-909c-0a4fe85cc304,1bb0c033-6dab-4655-b941-c84cdd5ccefd,1,e0a57748-9d8f-4208-a183-fdd24362f91d,,S.aureus,67,108,
494,218798a2-e1e6-4f3d-b2e8-4984df9dfaa2,1bb0c033-6dab-4655-b941-c84cdd5ccefd,1,e0a57748-9d8f-4208-a183-fdd24362f91d,,Strept. Agalactiae,11,11,
495,6c4e7a1e-e1c5-4432-afcf-68bd01776c83,1bb0c033-6dab-4655-b941-c84cdd5ccefd,1,e0a57748-9d8f-4208-a183-fdd24362f91d,,Strept. Dysgalactiae,9,9,
496,f118191b-48b9-41a3-96e8-f8358743e672,1bb0c033-6dab-4655-b941-c84cdd5ccefd,1,e0a57748-9d8f-4208-a183-fdd24362f91d,,Strept. Uberis,21,27,
497,02430517-d1ba-4772-be1b-bede8edbfc27,f4a2022a-3e1c-485f-91df-6e7b9a22bf79,1,8bb1f4c0-34b8-4dee-85cd-f4170850732d,,S.aureus,50,78,
498,b4b164a9-18f1-4e76-9acc-815f3c674ca5,f4a2022a-3e1c-485f-91df-6e7b9a22bf79,1,8bb1f4c0-34b8-4dee-85cd-f4170850732d,,Strept. Agalactiae,18,18,
499,92811917-aded-4841-a445-db26a23a24b9,f4a2022a-3e1c-485f-91df-6e7b9a22bf79,1,8bb1f4c0-34b8-4dee-85cd-f4170850732d,,Strept. Dysgalactiae,13,13,
500,49b15b11-758f-4298-8240-bcd86d90050b,f4a2022a-3e1c-485f-91df-6e7b9a22bf79,1,8bb1f4c0-34b8-4dee-85cd-f4170850732d,,Strept. Uberis,21,29,
501,de5fd339-c091-4d70-97ce-1033561d3aed,0d03bbee-f4e2-4bea-8ca8-cb6d1d471cde,1,a7ba11b8-0f84-4208-b8f2-4dfddfb0a201,,S.aureus,41,102,
502,77748a28-e8d0-41c0-a1f1-74c2cd7ce638,0d03bbee-f4e2-4bea-8ca8-cb6d1d471cde,1,a7ba11b8-0f84-4208-b8f2-4dfddfb0a201,,Strept. Agalactiae,24,25,
503,819d8c3e-c72b-418d-a823-8ad7919ba6ca,0d03bbee-f4e2-4bea-8ca8-cb6d1d471cde,1,a7ba11b8-0f84-4208-b8f2-4dfddfb0a201,,Strept. Dysgalactiae,13,13,
504,2d97866e-2ff5-4bfa-ad2c-c90bece2f01d,0d03bbee-f4e2-4bea-8ca8-cb6d1d471cde,1,a7ba11b8-0f84-4208-b8f2-4dfddfb0a201,,Strept. Uberis,18,25,
505,a3d62e0e-5805-40b4-a8a6-e7b9f53433ce,e16fd773-9a25-4f90-8205-8b7ab84e692e,1,1d74eb41-3d2f-4f8c-8a51-b10a0a737ee4,,Non-pathogen specific,34,66,
506,cd38f008-77b4-41de-9b41-84198207ad23,19bc114e-c4b7-48b3-8a25-551a0d4ca85d,1,19e99345-2586-4f12-b828-bd91b10f516d,,Non-pathogen specific,24,67,
507,c5b8f1ca-97c5-4596-aaf4-1fc8bf12ca8b,8d594b38-83f5-45ee-ac88-8d1f096881fc,1,c5703265-d626-4534-af93-5445c22570b6,,Non-pathogen specific,28,67,
508,5b26d0fe-b140-4cb9-be87-36c32558a81b,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Coagulase-positive staph,1,8,
509,96c30a53-833e-44d5-bcc9-95006cb0e3b0,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Strept. Uberis,0,0,
510,59a30c73-a871-49a7-acae-064a60c2d475,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,E. coli,0,0,
511,0c8986b8-0dd8-41db-86e1-77128724e93b,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Strept.spp (no specification),1,3,
512,65776dfa-6204-47d0-b342-f15a068afd5b,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Enterococcus spp.,6,6,
513,35334aa8-d2d2-4a27-930c-ef038b9ef43c,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Klebsiella spp.,1,1,
514,a376af69-c4a3-4c92-8136-709839059924,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Pseudomonas spp.,1,1,
515,211228a1-6997-479a-a2bb-c8162d3b2ac6,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Acinetobacter spp.,2,2,
524,c15a5b4f-73b4-4305-b76d-2dac9ccae247,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Aspergillus spp.,1,1,
525,76047e9c-6d9f-4eb4-ae34-0d7a29c9a764,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Yeast,1,1,
526,81a400d3-dc21-4a82-8558-ee1a3f47737a,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Bacillus spp.,5,5,
527,2651d3ee-49ad-496b-828d-e0b81d805e33,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Major Pathogens,17,27,
528,98093650-2a36-4561-9198-747b12f627bc,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Micrococci,8,8,
529,4a14d2fb-e1a8-45ee-9cee-5238917298fb,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Coagulase-negative staph (CNS),54,79,
530,98594306-8bc9-4cf1-9545-eaf8d58d0e5f,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Corynebacterium spp. (C.bovis),135,237,
531,db28e3d8-66e3-4b18-969b-c20911548bf4,5c12ef5e-10a2-4277-9cf6-32592425e63e,1,0aed30c5-747c-4630-b6f5-3294f65849f8,,Minor Pathogens,183,310,
532,23bda8a8-8447-4099-a9f6-8c651e14757f,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Coagulase-positive staph,5,13,
533,619d9b94-8db1-4cad-ad4d-a96cd52ac1c3,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Strept. Uberis,2,2,
534,35016cbe-9cf8-4d33-8529-82b21ca2d923,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,E. coli,3,3,
535,594f64b5-d1cd-455e-8c41-4c3a474c0c8f,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Strept.spp (no specification),0,2,
536,73a629c2-7b3c-49f8-92fd-c16ae546f427,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Enterococcus spp.,4,6,
537,f14bbfd2-e75a-4288-8ad6-7d1714238971,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Klebsiella spp.,0,0,
538,632845c2-4295-4ba9-90aa-2b675e77a12c,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Pseudomonas spp.,0,0,
539,f07b0141-b248-49d1-8b0b-c6987b2aab86,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Acinetobacter spp.,1,1,
540,2b4da72a-f797-4f51-a09f-f3ab11cc90bb,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Aspergillus spp.,1,1,
541,32b896fa-ea05-40c8-9eda-86e2fdfcb6aa,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Yeast,1,1,
542,f992b117-dd7b-4859-8e8e-fc0c26b73a71,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Bacillus spp.,3,3,
543,15be5f25-5bc0-4e5e-a38e-990807658b84,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Major Pathogens,23,33,
544,916f51a1-7f83-45c6-aaa5-6a97be46ebfe,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Micrococci,12,12,
545,fe0e03ad-c64b-4366-998b-60a83f1d5149,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Coagulase-negative staph (CNS),76,118,
546,420680b2-525c-4331-946a-d9e95d65dd49,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Corynebacterium spp. (C.bovis),205,219,
547,370416ee-9dc1-4156-aa9a-92fad5603ba3,9986e478-64b4-46c2-992f-b3b127ec0730,1,aabe3a01-af20-421d-abfc-fc075206866e,,Minor Pathogens,279,335,
552,99c54dee-54c4-4ff7-a9bb-ac2284a8c810,c57069e2-2398-4642-b580-a29995b4525b,1,482834cc-e769-4648-a4b2-d619b09ba48f,,S.aureus,20,25,
553,9730de73-cdce-4068-833b-b31cd4e2fe9a,c57069e2-2398-4642-b580-a29995b4525b,1,482834cc-e769-4648-a4b2-d619b09ba48f,,Coagulase-negative staph (CNS),35,40,
554,d1e2406a-a06d-43eb-934a-071885b933e2,c57069e2-2398-4642-b580-a29995b4525b,1,482834cc-e769-4648-a4b2-d619b09ba48f,,Corynebacterium spp. (C.bovis),30,75,
555,7bd78208-c6a5-48b9-bf12-a2418f79c7a2,c57069e2-2398-4642-b580-a29995b4525b,1,482834cc-e769-4648-a4b2-d619b09ba48f,,Strept. Agalactiae,0,15,
556,5d1e2b3e-b0cb-4fe5-aefb-5a4be71eee80,769d7147-621a-4542-b960-dab6e6bb95fb,1,2b3c4e84-5079-4a05-aaf3-67987c0f4fdc,,S.aureus,0,5,
557,3f8a3464-5894-48f0-85fd-93d87c7a94c7,769d7147-621a-4542-b960-dab6e6bb95fb,1,2b3c4e84-5079-4a05-aaf3-67987c0f4fdc,,Coagulase-negative staph (CNS),35,35,
